市場,證券代號,證券名稱,外資_買進,外資_賣出,外資_買賣超,投信_買進,投信_賣出,投信_買賣超,自營_買進,自營_賣出,自營_買賣超
TPEX,729939,欣銓永豐4C購01,0,0,0,0,0,0,0,10000,-10000
TPEX,729940,建榮永豐49購01,0,0,0,0,0,0,0,10000,-10000
TPEX,729941,叡揚永豐4C購01,0,0,0,0,0,0,36000,42000,-6000
TPEX,729948,IET國票4A購02,0,0,0,0,0,0,19000,1000,18000
TPEX,729950,是方國票49購01,0,0,0,0,0,0,300000,0,300000
TPEX,729965,昱展統一52購02,0,0,0,0,0,0,0,46000,-46000
TPEX,729968,胡連統一51購02,0,0,0,0,0,0,17000,0,17000
TPEX,729973,新漢統一58購01,0,0,0,0,0,0,0,12000,-12000
TPEX,729983,良維群益49購03,0,0,0,0,0,0,0,2000,-2000
TPEX,729984,旺矽群益4A購02,0,0,0,0,0,0,0,24000,-24000
TPEX,729985,智通*群益4B購02,0,0,0,0,0,0,0,55000,-55000
TPEX,729991,雙鴻群益48購06,0,0,0,0,0,0,0,40000,-40000
TPEX,729992,91APP*元大48購01,0,0,0,0,0,0,0,10000,-10000
TPEX,729993,世禾元大48購01,0,0,0,0,0,0,10000,8000,2000
TPEX,729995,良維元大48購02,0,0,0,0,0,0,1000,0,1000
TPEX,729996,欣銓元大48購06,0,0,0,0,0,0,0,80000,-80000
TPEX,729997,胡連元大48購01,0,0,0,0,0,0,20000,82000,-62000
TPEX,730002,綠界*元大48購02,0,0,0,0,0,0,0,30000,-30000
TPEX,730006,旺矽元富49購03,0,0,0,0,0,0,20000,0,20000
TPEX,730008,富喬元富48購01,0,0,0,0,0,0,1000,0,1000
TPEX,730013,胡連中信48購01,0,0,0,0,0,0,0,71000,-71000
TPEX,730014,欣銓永豐4A購01,0,0,0,0,0,0,841000,344000,497000
TPEX,730015,金益鼎永豐49購01,0,0,0,0,0,0,0,37000,-37000
TPEX,730016,昱展永豐48購01,0,0,0,0,0,0,0,42000,-42000
TPEX,730017,原相永豐48購01,0,0,0,0,0,0,0,28000,-28000
TPEX,730022,廣運永豐48購01,0,0,0,0,0,0,100000,0,100000
TPEX,730027,茂訊凱基49購01,0,0,0,0,0,0,0,22000,-22000
TPEX,730033,智崴台新48購01,0,0,0,0,0,0,0,10000,-10000
TPEX,730040,宜鼎統一52購01,0,0,0,0,0,0,0,2000,-2000
TPEX,730045,茂訊統一52購01,0,0,0,0,0,0,646000,77000,569000
TPEX,730047,新漢統一52購01,0,0,0,0,0,0,0,120000,-120000
TPEX,730048,新漢統一58購02,0,0,0,0,0,0,0,48000,-48000
TPEX,730053,叡揚統一52購01,0,0,0,0,0,0,32000,24000,8000
TPEX,730054,優群統一52購01,0,0,0,0,0,0,0,10000,-10000
TPEX,730056,環球晶統一52購01,0,0,0,0,0,0,258000,1194000,-936000
TPEX,730059,譜瑞統一52購01,0,0,0,0,0,0,50000,50000,0
TPEX,730060,IET國票4A購03,0,0,0,0,0,0,0,247000,-247000
TPEX,730066,叡揚第一48購01,0,0,0,0,0,0,0,78000,-78000
TPEX,730068,兆利富邦4A購01,0,0,0,0,0,0,70000,0,70000
TPEX,730069,富喬富邦48購01,0,0,0,0,0,0,0,30000,-30000
TPEX,730077,旺矽群益4C購02,0,0,0,0,0,0,0,1000,-1000
TPEX,730079,智崴群益4C購01,0,0,0,0,0,0,0,52000,-52000
TPEX,730087,智通*國票49購01,0,0,0,0,0,0,0,2488000,-2488000
TPEX,730090,雙鴻國票49購03,0,0,0,0,0,0,0,14000,-14000
TPEX,730091,新漢第一48購01,0,0,0,0,0,0,0,8000,-8000
TPEX,730092,竹陞元大4B購01,0,0,0,0,0,0,14000,0,14000
TPEX,730101,聖暉*元大48購03,0,0,0,0,0,0,200000,0,200000
TPEX,730105,大樹凱基48購01,0,0,0,0,0,0,0,60000,-60000
TPEX,730106,世禾凱基48購01,0,0,0,0,0,0,12000,69000,-57000
TPEX,730107,前鼎凱基48購02,0,0,0,0,0,0,0,80000,-80000
TPEX,730108,神準凱基49購01,0,0,0,0,0,0,2000,50000,-48000
TPEX,730110,智通*凱基4B購01,0,0,0,0,0,0,0,40000,-40000
TPEX,730112,鈊象凱基48購08,0,0,0,0,0,0,50000,10000,40000
TPEX,730118,榮剛元富48購01,0,0,0,0,0,0,0,10000,-10000
TPEX,730120,廣積元富48購01,0,0,0,0,0,0,12000,0,12000
TPEX,730121,宜鼎中信49購01,0,0,0,0,0,0,2000,0,2000
TPEX,730122,是方中信48購01,0,0,0,0,0,0,41000,0,41000
TPEX,730123,永信建永豐48購01,0,0,0,0,0,0,0,15000,-15000
TPEX,730125,智崴永豐49購01,0,0,0,0,0,0,25000,0,25000
TPEX,730129,鴻呈永豐48購01,0,0,0,0,0,0,0,5000,-5000
TPEX,730131,元太統一52購03,0,0,0,0,0,0,390000,1223000,-833000
TPEX,730137,宜鼎統一52購02,0,0,0,0,0,0,0,55000,-55000
TPEX,730138,宜鼎統一52購03,0,0,0,0,0,0,258000,254000,4000
TPEX,730139,宜鼎統一54購01,0,0,0,0,0,0,0,69000,-69000
TPEX,730142,昱展統一52購03,0,0,0,0,0,0,2000,46000,-44000
TPEX,730144,茂綸統一52購01,0,0,0,0,0,0,5000,51000,-46000
TPEX,730146,訊聯統一58購02,0,0,0,0,0,0,0,5000,-5000
TPEX,730147,高鋒統一53購01,0,0,0,0,0,0,0,39000,-39000
TPEX,730148,康全電統一52購01,0,0,0,0,0,0,0,2000,-2000
TPEX,730149,博智統一52購02,0,0,0,0,0,0,54000,53000,1000
TPEX,730155,精剛統一54購01,0,0,0,0,0,0,19000,23000,-4000
TPEX,730158,叡揚統一52購02,0,0,0,0,0,0,0,4000,-4000
TPEX,730159,優群統一52購02,0,0,0,0,0,0,0,34000,-34000
TPEX,730161,鑫科統一58購01,0,0,0,0,0,0,23000,4000,19000
TPEX,730162,博智國泰49購01,0,0,0,0,0,0,0,55000,-55000
TPEX,730163,鈊象國泰49購01,0,0,0,0,0,0,6000,27000,-21000
TPEX,730169,良維元富48購02,0,0,0,0,0,0,0,114000,-114000
TPEX,730170,神盾元富49購04,0,0,0,0,0,0,0,190000,-190000
TPEX,730171,波若威台新48購01,0,0,0,0,0,0,23000,1000,22000
TPEX,730173,天品凱基49購01,0,0,0,0,0,0,0,400000,-400000
TPEX,730175,波若威凱基48購02,0,0,0,0,0,0,32000,23000,9000
TPEX,730177,振曜凱基48購01,0,0,0,0,0,0,0,19000,-19000
TPEX,730189,波若威群益49購01,0,0,0,0,0,0,8000,75000,-67000
TPEX,730190,鈊象群益48購05,0,0,0,0,0,0,1000,10000,-9000
TPEX,730197,湧德國泰49購01,0,0,0,0,0,0,0,84000,-84000
TPEX,730200,宜鼎富邦49購01,0,0,0,0,0,0,0,10000,-10000
TPEX,730201,波若威富邦4A購01,0,0,0,0,0,0,270000,255000,15000
TPEX,730204,新復興國票4A購01,0,0,0,0,0,0,20000,20000,0
TPEX,730205,新漢國票4A購01,0,0,0,0,0,0,2000,50000,-48000
TPEX,730211,IET元大48購02,0,0,0,0,0,0,50000,32000,18000
TPEX,730212,IET元大4A購01,0,0,0,0,0,0,20000,0,20000
TPEX,730213,IET元大51購01,0,0,0,0,0,0,0,514000,-514000
TPEX,730216,元太元大4A購02,0,0,0,0,0,0,325000,14000,311000
TPEX,730217,元太元大4B購01,0,0,0,0,0,0,34000,12000,22000
TPEX,730218,世禾元大48購02,0,0,0,0,0,0,7000,30000,-23000
TPEX,730224,鈊象元大51購03,0,0,0,0,0,0,0,1000,-1000
TPEX,730231,竹陞統一52購01,15000,30000,-15000,0,0,0,716000,149000,567000
TPEX,730234,信紘科統一52購02,0,0,0,0,0,0,10000,10000,0
TPEX,730237,智崴統一52購03,0,0,0,0,0,0,0,51000,-51000
TPEX,730238,群聯統一58購01,0,0,0,0,0,0,12000,0,12000
TPEX,730239,雍智統一52購01,0,0,0,0,0,0,100000,0,100000
TPEX,730249,訊聯永豐4B購01,0,0,0,0,0,0,0,2000,-2000
TPEX,730254,中美晶中信48購01,0,0,0,0,0,0,32000,34000,-2000
TPEX,730255,安勤中信48購01,0,0,0,0,0,0,30000,0,30000
TPEX,730257,群聯中信48購01,0,0,0,0,0,0,0,2000,-2000
TPEX,730261,鈊象群益48購06,0,0,0,0,0,0,20000,0,20000
TPEX,730265,環球晶群益4A購01,0,0,0,0,0,0,0,35000,-35000
TPEX,730268,高鋒第一49購01,0,0,0,0,0,0,0,3000,-3000
TPEX,730275,雍智國票49購03,0,0,0,0,0,0,7000,8000,-1000
TPEX,730279,群聯凱基4C購01,0,0,0,0,0,0,0,57000,-57000
TPEX,730288,威剛元富48購01,0,0,0,0,0,0,0,35000,-35000
TPEX,730291,群聯元富49購06,0,0,0,0,0,0,0,11000,-11000
TPEX,730292,漢磊元富48購01,0,0,0,0,0,0,5000,0,5000
TPEX,730293,雙鴻元富48購01,0,0,0,0,0,0,15000,182000,-167000
TPEX,730295,湧德國泰49購02,0,0,0,0,0,0,0,60000,-60000
TPEX,730297,旺矽富邦4A購01,0,0,0,0,0,0,0,24000,-24000
TPEX,730300,環球晶富邦49購02,0,0,0,0,0,0,0,1000,-1000
TPEX,730301,世界統一52購01,0,0,0,0,0,0,14000,6000,8000
TPEX,730306,百德統一52購03,0,0,0,0,0,0,0,2000,-2000
TPEX,730310,威剛統一54購01,0,2000,-2000,0,0,0,2000,0,2000
TPEX,730311,群聯統一4C購02,0,0,0,0,0,0,8000,0,8000
TPEX,730320,博智元大48購01,0,0,0,0,0,0,0,192000,-192000
TPEX,730331,鈊象凱基4A購02,0,0,0,0,0,0,3000,0,3000
TPEX,730334,雙鴻凱基48購02,0,0,0,0,0,0,0,10000,-10000
TPEX,730342,精測元大48購05,0,0,0,0,0,0,0,145000,-145000
TPEX,730348,亞泰群益48購03,0,0,0,0,0,0,20000,0,20000
TPEX,730355,M31第一48購01,0,0,0,0,0,0,20000,0,20000
TPEX,730356,永信建第一48購01,0,0,0,0,0,0,1000,0,1000
TPEX,730357,M31國票49購02,0,0,0,0,0,0,0,1000,-1000
TPEX,730366,譜瑞國票49購02,0,0,0,0,0,0,1000,31000,-30000
TPEX,730368,M31元富48購01,0,0,0,0,0,0,300000,0,300000
TPEX,730375,信驊元富52購01,0,0,0,0,0,0,0,12000,-12000
TPEX,730382,南俊永豐48購01,0,0,0,0,0,0,38000,105000,-67000
TPEX,730385,萬泰科永豐48購01,0,0,0,0,0,0,260000,0,260000
TPEX,730388,良維國泰49購01,0,0,0,0,0,0,0,191000,-191000
TPEX,730392,信驊富邦4A購01,0,0,0,0,0,0,150000,1000,149000
TPEX,730393,威剛富邦48購02,0,0,0,0,0,0,10000,30000,-20000
TPEX,730401,M31統一62購01,0,0,0,0,0,0,47000,0,47000
TPEX,730404,大樹統一52購01,0,0,0,0,0,0,93000,0,93000
TPEX,730405,中美晶統一4C購02,0,0,0,0,0,0,50000,103000,-53000
TPEX,730406,中美晶統一52購03,0,0,0,0,0,0,50000,95000,-45000
TPEX,730411,信驊統一52購02,0,0,0,0,0,0,6000,0,6000
TPEX,730412,信驊統一52購03,0,0,0,0,0,0,10000,0,10000
TPEX,730413,威剛統一51購01,0,0,0,0,0,0,42000,63000,-21000
TPEX,730414,威剛統一52購02,0,0,0,0,0,0,122000,266000,-144000
TPEX,730417,環球晶統一4C購01,0,0,0,0,0,0,30000,0,30000
TPEX,730421,穩懋統一51購01,0,0,0,0,0,0,7000,100000,-93000
TPEX,730427,力旺凱基48購06,0,0,0,0,0,0,22000,51000,-29000
TPEX,730428,中美晶凱基48購03,0,0,0,0,0,0,25000,0,25000
TPEX,730429,昇達科凱基48購02,0,0,0,0,0,0,36000,0,36000
TPEX,730432,漢磊凱基49購01,0,0,0,0,0,0,60000,30000,30000
TPEX,730435,營邦凱基48購02,0,0,0,0,0,0,3000,0,3000
TPEX,730436,環球晶凱基4A購01,0,0,0,0,0,0,0,10000,-10000
TPEX,730440,力旺元富51購02,0,0,0,0,0,0,50000,115000,-65000
TPEX,730441,僑威元富52購01,0,0,0,0,0,0,0,21000,-21000
TPEX,730442,榮剛元富48購02,0,0,0,0,0,0,0,12000,-12000
TPEX,730448,力旺永豐48購03,0,0,0,0,0,0,4000,14000,-10000
TPEX,730449,中美晶永豐49購01,0,0,0,0,0,0,64000,127000,-63000
TPEX,730452,雷科永豐49購01,0,0,0,0,0,0,4000,8000,-4000
TPEX,730453,精材永豐48購02,0,0,0,0,0,0,0,49000,-49000
TPEX,730454,精材永豐49購02,0,0,0,0,0,0,0,91000,-91000
TPEX,730457,中美晶群益48購05,0,0,0,0,0,0,48000,87000,-39000
TPEX,730460,昇達科群益49購02,0,0,0,0,0,0,999000,176000,823000
TPEX,730465,昇達科元大48購01,0,0,0,0,0,0,235000,56000,179000
TPEX,730466,昇達科元大48購02,0,0,0,0,0,0,11000,0,11000
TPEX,730467,昇達科元大51購01,0,0,0,0,0,0,55000,0,55000
TPEX,730469,威剛元大48購01,0,0,0,0,0,0,0,202000,-202000
TPEX,730471,原相元大51購03,0,0,0,0,0,0,0,1000,-1000
TPEX,730472,神準元大4B購01,0,0,0,0,0,0,76000,0,76000
TPEX,730482,力旺富邦49購03,0,0,0,0,0,0,130000,12000,118000
TPEX,730483,永信建富邦48購01,0,0,0,0,0,0,6000,5000,1000
TPEX,730484,昇達科富邦48購02,0,0,0,0,0,0,78000,40000,38000
TPEX,730488,中美晶統一52購04,0,0,0,0,0,0,0,50000,-50000
TPEX,730489,昇達科統一52購01,0,0,0,0,0,0,0,2000,-2000
TPEX,730494,威剛統一51購02,0,0,0,0,0,0,0,102000,-102000
TPEX,730497,漢磊統一52購01,0,0,0,0,0,0,0,2000,-2000
TPEX,730509,茂訊國票4A購01,0,0,0,0,0,0,68000,0,68000
TPEX,730513,威剛凱基48購02,0,0,0,0,0,0,0,13000,-13000
TPEX,730515,鈊象凱基51購02,0,0,0,0,0,0,0,129000,-129000
TPEX,730516,群聯凱基49購01,0,0,0,0,0,0,0,44000,-44000
TPEX,730518,昇達科兆豐48購02,0,0,0,0,0,0,7000,0,7000
TPEX,730522,原相台新48購03,0,0,0,0,0,0,3000,0,3000
TPEX,730525,中光電永豐48購01,0,0,0,0,0,0,0,59000,-59000
TPEX,730527,威剛永豐48購01,0,0,0,0,0,0,0,9000,-9000
TPEX,730529,振曜永豐56購01,0,0,0,0,0,0,64000,19000,45000
TPEX,730533,榮剛永豐49購01,0,0,0,0,0,0,17000,118000,-101000
TPEX,730537,精材群益4C購01,0,0,0,0,0,0,0,75000,-75000
TPEX,730539,中美晶統一52購05,0,0,0,0,0,0,0,101000,-101000
TPEX,730541,宜特統一53購02,0,0,0,0,0,0,100000,0,100000
TPEX,730550,群聯統一51購03,0,0,0,0,0,0,0,40000,-40000
TPEX,730551,雷科統一52購01,0,0,0,0,0,0,0,10000,-10000
TPEX,730555,精材統一52購06,0,0,0,0,0,0,53000,0,53000
TPEX,730556,環球晶統一4C購02,0,0,0,0,0,0,0,1000,-1000
TPEX,730557,環球晶統一52購02,0,0,0,0,0,0,30000,0,30000
TPEX,730558,穩懋統一52購01,0,0,0,0,0,0,0,2000,-2000
TPEX,730559,穩懋統一52購02,0,0,0,0,0,0,120000,0,120000
TPEX,730560,中美晶元大48購04,0,0,0,0,0,0,0,74000,-74000
TPEX,730564,鈊象元大51購04,0,0,0,0,0,0,0,1000,-1000
TPEX,730568,精材元大51購01,0,0,0,0,0,0,1000,283000,-282000
TPEX,730569,譜瑞元大48購09,0,0,0,0,0,0,1000,0,1000
TPEX,730571,世德群益4A購01,0,0,0,0,0,0,0,2000,-2000
TPEX,730575,原相群益48購09,0,0,0,0,0,0,0,135000,-135000
TPEX,730576,神準群益48購04,0,0,0,0,0,0,46000,74000,-28000
TPEX,730580,大宇資凱基48購01,0,0,0,0,0,0,20000,52000,-32000
TPEX,730588,聚和凱基48購01,0,0,0,0,0,0,0,60000,-60000
TPEX,730589,優群凱基49購01,0,0,0,0,0,0,0,49000,-49000
TPEX,730592,中光電國泰49購01,0,0,0,0,0,0,0,5000,-5000
TPEX,730607,精材元大48購13,0,0,0,0,0,0,0,10000,-10000
TPEX,730608,精材元大51購02,0,0,0,0,0,0,0,282000,-282000
TPEX,730611,大宇資國票49購02,0,0,0,0,0,0,0,26000,-26000
TPEX,730615,旺矽國票49購05,0,0,0,0,0,0,0,4000,-4000
TPEX,730616,信立國票4A購01,0,0,0,0,0,0,46000,64000,-18000
TPEX,730623,天品統一52購01,0,0,0,0,0,0,0,46000,-46000
TPEX,730625,均豪統一52購01,0,0,0,0,0,0,0,1000,-1000
TPEX,730626,金山電統一51購03,0,0,0,0,0,0,0,14000,-14000
TPEX,730631,康全電統一52購02,0,0,0,0,0,0,0,540000,-540000
TPEX,730634,湧德統一52購04,0,0,0,0,0,0,5000,0,5000
TPEX,730636,萬潤統一58購02,0,0,0,0,0,0,0,128000,-128000
TPEX,730639,中光電富邦48購01,0,0,0,0,0,0,6000,0,6000
TPEX,730640,兆利富邦4A購02,0,0,0,0,0,0,0,15000,-15000
TPEX,730643,優群富邦4A購01,0,0,0,0,0,0,0,164000,-164000
TPEX,730644,環球晶富邦48購03,0,0,0,0,0,0,40000,0,40000
TPEX,730645,雙鴻富邦4A購03,0,0,0,0,0,0,0,50000,-50000
TPEX,730647,欣銓元富48購05,0,0,0,0,0,0,0,31000,-31000
TPEX,730648,群聯元富4A購03,0,0,0,0,0,0,0,299000,-299000
TPEX,730649,精測元富4B購02,0,0,0,0,0,0,0,23000,-23000
TPEX,730658,91APP*凱基48購01,0,0,0,0,0,0,0,110000,-110000
TPEX,730666,良維凱基48購01,0,0,0,0,0,0,3000,0,3000
TPEX,730667,是方凱基48購01,0,0,0,0,0,0,589000,90000,499000
TPEX,730668,神準凱基4B購01,0,0,0,0,0,0,199000,32000,167000
TPEX,730680,大宇資永豐48購01,0,0,0,0,0,0,109000,29000,80000
TPEX,730683,振曜永豐4A購01,0,0,0,0,0,0,56000,19000,37000
TPEX,730686,優群永豐49購01,0,0,0,0,0,0,0,74000,-74000
TPEX,730687,穩懋永豐49購01,0,0,0,0,0,0,0,200000,-200000
TPEX,730689,元太元大48購06,0,0,0,0,0,0,0,120000,-120000
TPEX,730692,友輝元大48購01,0,0,0,0,0,0,5000,102000,-97000
TPEX,730697,昇達科元大4A購02,0,0,0,0,0,0,241000,100000,141000
TPEX,730712,大宇資富邦48購01,0,0,0,0,0,0,254000,16000,238000
TPEX,730716,家登富邦4B購01,0,0,0,0,0,0,10000,0,10000
TPEX,730722,元太統一58購01,0,0,0,0,0,0,0,12000,-12000
TPEX,730727,兆利統一52購03,0,0,0,0,0,0,0,1000,-1000
TPEX,730731,昇達科統一52購04,0,0,0,0,0,0,0,30000,-30000
TPEX,730733,原相統一5B購01,0,0,0,0,0,0,0,2000,-2000
TPEX,730734,家登統一52購01,0,0,0,0,0,0,30000,5000,25000
TPEX,730741,鑫科統一52購01,0,0,0,0,0,0,0,10000,-10000
TPEX,730744,伍豐國票49購01,0,0,0,0,0,0,0,12000,-12000
TPEX,730746,安勤國票48購01,0,0,0,0,0,0,20000,0,20000
TPEX,730748,系統電國票49購03,0,0,0,0,0,0,0,100000,-100000
TPEX,730749,佳邦國票49購01,0,0,0,0,0,0,3000,36000,-33000
TPEX,730750,昇達科國票49購01,0,0,0,0,0,0,10000,0,10000
TPEX,730754,鈊象國票49購03,0,0,0,0,0,0,15000,33000,-18000
TPEX,730759,聰泰國票49購02,0,0,0,0,0,0,7000,0,7000
TPEX,730760,昇達科兆豐49購01,0,0,0,0,0,0,23000,0,23000
TPEX,730761,神準兆豐52購01,0,0,0,0,0,0,652000,0,652000
TPEX,730762,群聯兆豐52購01,0,0,0,0,0,0,12000,0,12000
TPEX,730774,僑威群益48購04,0,0,0,0,0,0,0,37000,-37000
TPEX,730777,昇達科凱基4A購02,0,0,0,0,0,0,0,83000,-83000
TPEX,730778,茂訊凱基4A購01,0,0,0,0,0,0,38000,25000,13000
TPEX,730780,家登凱基48購02,0,0,0,0,0,0,0,21000,-21000
TPEX,730781,群聯凱基49購02,0,0,0,0,0,0,0,98000,-98000
TPEX,730783,力致群益4A購01,0,0,0,0,0,0,0,89000,-89000
TPEX,730784,中美晶群益48購06,0,0,0,0,0,0,0,138000,-138000
TPEX,730785,中美晶群益49購02,0,0,0,0,0,0,0,287000,-287000
TPEX,730786,元太群益48購03,0,0,0,0,0,0,5000,20000,-15000
TPEX,730787,世界群益48購01,0,0,0,0,0,0,10000,0,10000
TPEX,730792,精材群益4C購02,0,0,0,0,0,0,6000,0,6000
TPEX,730798,世界國票49購02,0,0,0,0,0,0,0,13000,-13000
TPEX,730810,康全電國票49購01,0,0,0,0,0,0,12000,0,12000
TPEX,730812,雍智國票49購05,0,0,0,0,0,0,10000,5000,5000
TPEX,730817,環球晶國票48購02,0,0,0,0,0,0,0,82000,-82000
TPEX,730828,雙鴻統一52購05,0,0,0,0,0,0,2000,0,2000
TPEX,730839,昇達科元大4A購03,0,0,0,0,0,0,20000,88000,-68000
TPEX,730840,威剛元大48購03,0,0,0,0,0,0,0,119000,-119000
TPEX,730842,群聯元大4B購04,0,0,0,0,0,0,10000,283000,-273000
TPEX,730844,僑威元大48購07,0,0,0,0,0,0,1000,97000,-96000
TPEX,730847,友威科元富48購01,0,0,0,0,0,0,0,10000,-10000
TPEX,730849,良維元富48購03,0,0,0,0,0,0,0,44000,-44000
TPEX,730850,欣銓元富49購01,0,0,0,0,0,0,0,160000,-160000
TPEX,730853,長聖元富49購01,0,0,0,0,0,0,0,60000,-60000
TPEX,730856,環球晶元富49購01,0,0,0,0,0,0,0,15000,-15000
TPEX,730860,大宇資永豐4A購01,0,0,0,0,0,0,82000,31000,51000
TPEX,730861,大樹永豐49購01,0,0,0,0,0,0,10000,42000,-32000
TPEX,730863,宜鼎永豐49購01,0,0,0,0,0,0,0,47000,-47000
TPEX,730864,茂訊永豐48購01,0,0,0,0,0,0,0,10000,-10000
TPEX,730865,湧德永豐4A購01,0,0,0,0,0,0,45000,18000,27000
TPEX,730867,雙鴻永豐4C購01,0,0,0,0,0,0,0,22000,-22000
TPEX,730869,世界凱基48購02,0,0,0,0,0,0,0,15000,-15000
TPEX,730871,永信建凱基49購02,0,0,0,0,0,0,0,10000,-10000
TPEX,730873,伯特光凱基48購01,0,0,0,0,0,0,33000,499000,-466000
TPEX,730878,茂訊凱基4A購02,0,0,0,0,0,0,0,26000,-26000
TPEX,730881,優群凱基4A購01,0,0,0,0,0,0,20000,15000,5000
TPEX,730882,營邦凱基48購03,0,0,0,0,0,0,0,13000,-13000
TPEX,730883,雙鴻第一48購01,0,0,0,0,0,0,0,36000,-36000
TPEX,730886,茂訊國票4A購03,0,0,0,0,0,0,2000,0,2000
TPEX,730887,昇達科元富48購02,0,0,0,0,0,0,4000,0,4000
TPEX,730889,正德永豐49購01,0,0,0,0,0,0,297000,269000,28000
TPEX,730891,金麗科永豐4A購01,0,0,0,0,0,0,0,180000,-180000
TPEX,730892,信紘科永豐48購01,0,0,0,0,0,0,43000,2000,41000
TPEX,730895,雙鴻永豐4C購02,0,0,0,0,0,0,0,99000,-99000
TPEX,730896,大樹元大48購01,0,0,0,0,0,0,0,230000,-230000
TPEX,730897,中美晶元大48購06,0,0,0,0,0,0,0,372000,-372000
TPEX,730898,友威科元大48購02,0,0,0,0,0,0,0,76000,-76000
TPEX,730902,華義元大48購01,0,0,0,0,0,0,193000,7000,186000
TPEX,730911,威剛國泰49購01,0,0,0,0,0,0,126000,0,126000
TPEX,730912,力致統一51購01,0,0,0,0,0,0,0,5000,-5000
TPEX,730913,大宇資統一54購01,0,0,0,0,0,0,22000,18000,4000
TPEX,730914,世禾統一52購01,0,0,0,0,0,0,99000,302000,-203000
TPEX,730917,世界統一52購03,0,0,0,0,0,0,3000,105000,-102000
TPEX,730918,永信建統一51購01,0,0,0,0,0,0,54000,10000,44000
TPEX,730919,永信建統一52購04,0,0,0,0,0,0,100000,0,100000
TPEX,730924,信紘科統一4C購01,0,0,0,0,0,0,100000,431000,-331000
TPEX,730927,茂訊統一52購04,0,0,0,0,0,0,100000,196000,-96000
TPEX,730931,新復興統一51購01,0,0,0,0,0,0,0,5000,-5000
TPEX,730936,穩懋統一52購03,0,0,0,0,0,0,0,8000,-8000
TPEX,730939,元太群益48購04,0,0,0,0,0,0,0,22000,-22000
TPEX,730940,正德群益4A購01,0,0,0,0,0,0,0,299000,-299000
TPEX,730941,金麗科群益49購01,0,0,0,0,0,0,0,150000,-150000
TPEX,730942,信紘科群益49購01,0,0,0,0,0,0,10000,0,10000
TPEX,730947,僑威群益48購05,0,0,0,0,0,0,4000,0,4000
TPEX,730948,精材群益4C購03,0,0,0,0,0,0,81000,0,81000
TPEX,730949,大樹元大49購01,0,0,0,0,0,0,0,135000,-135000
TPEX,730951,元太元大49購03,0,0,0,0,0,0,10000,10000,0
TPEX,730954,良維元大49購03,0,0,0,0,0,0,5000,296000,-291000
TPEX,730959,精測元大49購02,0,0,0,0,0,0,0,81000,-81000
TPEX,730960,譜瑞元大4A購01,0,0,0,0,0,0,0,113000,-113000
TPEX,730966,鈊象永豐4A購01,0,0,0,0,0,0,0,73000,-73000
TPEX,730967,群聯永豐4B購01,0,0,0,0,0,0,1000,22000,-21000
TPEX,730968,元太元富49購01,0,0,0,0,0,0,35000,20000,15000
TPEX,730970,鈊象元富49購03,0,0,0,0,0,0,0,151000,-151000
TPEX,730973,金麗科中信49購01,0,0,0,0,0,0,0,10000,-10000
TPEX,730976,大世科國票49購01,0,0,0,0,0,0,5000,219000,-214000
TPEX,730977,大宇資國票4A購01,0,0,0,0,0,0,10000,103000,-93000
TPEX,730979,正德國票4A購01,0,0,0,0,0,0,99000,99000,0
TPEX,730983,群聯國票4A購01,0,0,0,0,0,0,0,2000,-2000
TPEX,730986,台燿群益4A購02,0,0,0,0,0,0,0,122000,-122000
TPEX,730987,威剛群益4A購02,0,0,0,0,0,0,0,3000,-3000
TPEX,730992,台燿國泰4A購01,0,0,0,0,0,0,0,234000,-234000
TPEX,731000,正德統一53購01,0,0,0,0,0,0,15000,0,15000
TPEX,731003,信紘科統一52購04,0,0,0,0,0,0,0,3000,-3000
TPEX,731006,優群統一53購01,0,0,0,0,0,0,0,27000,-27000
TPEX,731007,優群統一56購01,0,0,0,0,0,0,0,46000,-46000
TPEX,731012,金麗科凱基4A購01,0,0,0,0,0,0,5000,0,5000
TPEX,731016,環球晶凱基49購02,0,0,0,0,0,0,0,1000,-1000
TPEX,731018,中美晶凱基4B購03,0,0,0,0,0,0,0,152000,-152000
TPEX,731019,元太凱基51購01,0,0,0,0,0,0,1000,3000,-2000
TPEX,731020,台燿凱基4A購02,0,0,0,0,0,0,0,51000,-51000
TPEX,731022,波若威凱基49購01,0,0,0,0,0,0,57000,5000,52000
TPEX,731023,威剛凱基4A購02,0,0,0,0,0,0,0,18000,-18000
TPEX,731025,振曜凱基4B購01,0,0,0,0,0,0,0,25000,-25000
TPEX,731028,富喬凱基4B購02,0,0,0,0,0,0,0,75000,-75000
TPEX,731029,群聯凱基4A購01,0,0,0,0,0,0,0,26000,-26000
TPEX,731031,榮剛凱基49購01,0,0,0,0,0,0,7000,6000,1000
TPEX,731033,立碁元富4A購01,0,0,0,0,0,0,212000,0,212000
TPEX,731035,東浦元富4A購01,0,0,0,0,0,0,0,10000,-10000
TPEX,731037,神盾元富4A購01,0,0,0,0,0,0,3000,180000,-177000
TPEX,731038,富喬元富49購01,0,0,0,0,0,0,15000,46000,-31000
TPEX,731039,鈊象元富49購05,0,0,0,0,0,0,0,27000,-27000
TPEX,731043,台燿永豐49購01,0,0,0,0,0,0,15000,54000,-39000
